"category","meta_cat","group_num","year","gross_inv_ipd"
"Private other railroad/track replacement structures","Air /water /other transportation",14,1988,55.2482269503546
"Private other railroad/track replacement structures","Air /water /other transportation",14,1989,56.4961915125136
"Private other railroad/track replacement structures","Air /water /other transportation",14,1990,57.67038978801
"Private other railroad/track replacement structures","Air /water /other transportation",14,1991,58.6907449209932
"Private other railroad/track replacement structures","Air /water /other transportation",14,1992,59.2255607278883
"Private other railroad/track replacement structures","Air /water /other transportation",14,1993,63.5224134268111
"Private other railroad/track replacement structures","Air /water /other transportation",14,1994,65.4752233956133
"Private other railroad/track replacement structures","Air /water /other transportation",14,1995,67.1414441147379
"Private other railroad/track replacement structures","Air /water /other transportation",14,1996,70.0505132801043
"Private other railroad/track replacement structures","Air /water /other transportation",14,1997,71.4618860224457
"Private other railroad/track replacement structures","Air /water /other transportation",14,1998,72.9880581516096
"Private other railroad/track replacement structures","Air /water /other transportation",14,1999,74.1735873636216
"Private other railroad/track replacement structures","Air /water /other transportation",14,2000,76.0475754803294
"Private other railroad/track replacement structures","Air /water /other transportation",14,2001,79.2381974248927
"Private other railroad/track replacement structures","Air /water /other transportation",14,2002,81.2080536912752
"Private other railroad/track replacement structures","Air /water /other transportation",14,2003,83.2804792107118
"Private other railroad/track replacement structures","Air /water /other transportation",14,2004,85.316822129302
"Private other railroad/track replacement structures","Air /water /other transportation",14,2005,86.4958033573141
"Private other railroad/track replacement structures","Air /water /other transportation",14,2006,88.4695248564798
"Private other railroad/track replacement structures","Air /water /other transportation",14,2007,90.4312166024605
"Private other railroad/track replacement structures","Air /water /other transportation",14,2008,93.5836177474403
"Private other railroad/track replacement structures","Air /water /other transportation",14,2009,95.2593486127865
"Private other railroad/track replacement structures","Air /water /other transportation",14,2010,96.6192560175055
"Private other railroad/track replacement structures","Air /water /other transportation",14,2011,98.6641668619639
"Private other railroad/track replacement structures","Air /water /other transportation",14,2012,100.010919414719
"Private other railroad/track replacement structures","Air /water /other transportation",14,2013,101.878612716763
"Private other railroad/track replacement structures","Air /water /other transportation",14,2014,103.158752802119
"Private other railroad/track replacement structures","Air /water /other transportation",14,2015,104.838416848221
"Private other railroad/track replacement structures","Air /water /other transportation",14,2016,106.48006970159
"Private other railroad/track replacement structures","Air /water /other transportation",14,2017,108.362369337979
"Other federal structures","Air /water /other transportation",14,1947,6.32391070638083
"Other federal structures","Air /water /other transportation",14,1948,7.07070540974738
"Other federal structures","Air /water /other transportation",14,1949,7.04150483861837
"Other federal structures","Air /water /other transportation",14,1950,6.43458484058609
"Other federal structures","Air /water /other transportation",14,1951,7.42607217117865
"Other federal structures","Air /water /other transportation",14,1952,7.75055428206381
"Other federal structures","Air /water /other transportation",14,1953,7.6806938080441
"Other federal structures","Air /water /other transportation",14,1954,7.42066175546526
"Other federal structures","Air /water /other transportation",14,1955,7.21010523980533
"Other federal structures","Air /water /other transportation",14,1956,7.97767390972977
"Other federal structures","Air /water /other transportation",14,1957,8.42944174106288
"Other federal structures","Air /water /other transportation",14,1958,8.32992646647807
"Other federal structures","Air /water /other transportation",14,1959,8.17835524887888
"Other federal structures","Air /water /other transportation",14,1960,8.01512454000699
"Other federal structures","Air /water /other transportation",14,1961,7.83355528406638
"Other federal structures","Air /water /other transportation",14,1962,7.98191617072361
"Other federal structures","Air /water /other transportation",14,1963,8.34731572534728
"Other federal structures","Air /water /other transportation",14,1964,8.63673363319869
"Other federal structures","Air /water /other transportation",14,1965,8.93729120793978
"Other federal structures","Air /water /other transportation",14,1966,9.60588429026238
"Other federal structures","Air /water /other transportation",14,1967,10.2470922555223
"Other federal structures","Air /water /other transportation",14,1968,10.7851175772728
"Other federal structures","Air /water /other transportation",14,1969,11.6777030532408
"Other federal structures","Air /water /other transportation",14,1970,13.5976850537586
"Other federal structures","Air /water /other transportation",14,1971,14.4389709701676
"Other federal structures","Air /water /other transportation",14,1972,14.7249576450656
"Other federal structures","Air /water /other transportation",14,1973,15.7864196969007
"Other federal structures","Air /water /other transportation",14,1974,20.9855615718186
"Other federal structures","Air /water /other transportation",14,1975,22.9805592193562
"Other federal structures","Air /water /other transportation",14,1976,21.3113820675294
"Other federal structures","Air /water /other transportation",14,1977,20.9091729594753
"Other federal structures","Air /water /other transportation",14,1978,20.3757856973226
"Other federal structures","Air /water /other transportation",14,1979,21.9269073851286
"Other federal structures","Air /water /other transportation",14,1980,25.5459671640861
"Other federal structures","Air /water /other transportation",14,1981,30.4564199087526
"Other federal structures","Air /water /other transportation",14,1982,33.1104482510065
"Other federal structures","Air /water /other transportation",14,1983,32.2192133909188
"Other federal structures","Air /water /other transportation",14,1984,30.5729368363125
"Other federal structures","Air /water /other transportation",14,1985,30.4033018818811
"Other federal structures","Air /water /other transportation",14,1986,31.2072159136667
"Other federal structures","Air /water /other transportation",14,1987,32.9167828144739
"Other federal structures","Air /water /other transportation",14,1988,34.1373847448976
"Other federal structures","Air /water /other transportation",14,1989,35.5160596820935
"Other federal structures","Air /water /other transportation",14,1990,38.1762262323167
"Other federal structures","Air /water /other transportation",14,1991,40.2017396389153
"Other federal structures","Air /water /other transportation",14,1992,39.8414458017999
"Other federal structures","Air /water /other transportation",14,1993,39.146822955697
"Other federal structures","Air /water /other transportation",14,1994,38.3248726771741
"Other federal structures","Air /water /other transportation",14,1995,40.2501002211331
"Other federal structures","Air /water /other transportation",14,1996,42.5862976362698
"Other federal structures","Air /water /other transportation",14,1997,44.9727717900237
"Other federal structures","Air /water /other transportation",14,1998,45.8552693062521
"Other federal structures","Air /water /other transportation",14,1999,47.4135192073633
"Other federal structures","Air /water /other transportation",14,2000,49.8283977633164
"Other federal structures","Air /water /other transportation",14,2001,51.6447851425042
"Other federal structures","Air /water /other transportation",14,2002,53.0511360770337
"Other federal structures","Air /water /other transportation",14,2003,53.9499291700316
"Other federal structures","Air /water /other transportation",14,2004,56.5673406544799
"Other federal structures","Air /water /other transportation",14,2005,63.9954964165177
"Other federal structures","Air /water /other transportation",14,2006,71.2351626208243
"Other federal structures","Air /water /other transportation",14,2007,80.6943049298655
"Other federal structures","Air /water /other transportation",14,2008,87.7743675595238
"Other federal structures","Air /water /other transportation",14,2009,89.4947766570605
"Other federal structures","Air /water /other transportation",14,2010,90.7023765282406
"Other federal structures","Air /water /other transportation",14,2011,95.0676658091936
"Other federal structures","Air /water /other transportation",14,2012,100
"Other federal structures","Air /water /other transportation",14,2013,102.487542114713
"Other federal structures","Air /water /other transportation",14,2014,103.684994176933
"Other federal structures","Air /water /other transportation",14,2015,103.763207996934
"Other federal structures","Air /water /other transportation",14,2016,104.089937570188
"Other federal structures","Air /water /other transportation",14,2017,107.365417824161
"Private other land structures","Air /water /other transportation",14,1947,8.82352941176471
"Private other land structures","Air /water /other transportation",14,1948,9.61538461538462
"Private other land structures","Air /water /other transportation",14,1949,8.06451612903226
"Private other land structures","Air /water /other transportation",14,1950,8.19672131147541
"Private other land structures","Air /water /other transportation",14,1951,9.83606557377049
"Private other land structures","Air /water /other transportation",14,1952,10.7142857142857
"Private other land structures","Air /water /other transportation",14,1953,10.7692307692308
"Private other land structures","Air /water /other transportation",14,1954,10.126582278481
"Private other land structures","Air /water /other transportation",14,1955,10.6060606060606
"Private other land structures","Air /water /other transportation",14,1956,10.6666666666667
"Private other land structures","Air /water /other transportation",14,1957,11.1111111111111
"Private other land structures","Air /water /other transportation",14,1958,11.6504854368932
"Private other land structures","Air /water /other transportation",14,1959,10.7438016528926
"Private other land structures","Air /water /other transportation",14,1960,10.958904109589
"Private other land structures","Air /water /other transportation",14,1961,10.7142857142857
"Private other land structures","Air /water /other transportation",14,1962,11.1111111111111
"Private other land structures","Air /water /other transportation",14,1963,11.4649681528662
"Private other land structures","Air /water /other transportation",14,1964,11.8421052631579
"Private other land structures","Air /water /other transportation",14,1965,12
"Private other land structures","Air /water /other transportation",14,1966,12.3152709359606
"Private other land structures","Air /water /other transportation",14,1967,12.7551020408163
"Private other land structures","Air /water /other transportation",14,1968,13.0434782608696
"Private other land structures","Air /water /other transportation",14,1969,14.8148148148148
"Private other land structures","Air /water /other transportation",14,1970,15.5963302752294
"Private other land structures","Air /water /other transportation",14,1971,16.3461538461538
"Private other land structures","Air /water /other transportation",14,1972,18.0952380952381
"Private other land structures","Air /water /other transportation",14,1973,19.6428571428571
"Private other land structures","Air /water /other transportation",14,1974,21.6494845360825
"Private other land structures","Air /water /other transportation",14,1975,24.7058823529412
"Private other land structures","Air /water /other transportation",14,1976,25
"Private other land structures","Air /water /other transportation",14,1977,27.2727272727273
"Private other land structures","Air /water /other transportation",14,1978,28.695652173913
"Private other land structures","Air /water /other transportation",14,1979,32.258064516129
"Private other land structures","Air /water /other transportation",14,1980,36.1538461538462
"Private other land structures","Air /water /other transportation",14,1981,39.0625
"Private other land structures","Air /water /other transportation",14,1982,41.7808219178082
"Private other land structures","Air /water /other transportation",14,1983,42.8571428571429
"Private other land structures","Air /water /other transportation",14,1984,44.4444444444444
"Private other land structures","Air /water /other transportation",14,1985,45.8515283842795
"Private other land structures","Air /water /other transportation",14,1986,47.4654377880184
"Private other land structures","Air /water /other transportation",14,1987,49.1150442477876
"Private other land structures","Air /water /other transportation",14,1988,50.597609561753
"Private other land structures","Air /water /other transportation",14,1989,52.3584905660377
"Private other land structures","Air /water /other transportation",14,1990,54.2056074766355
"Private other land structures","Air /water /other transportation",14,1991,54.8223350253807
"Private other land structures","Air /water /other transportation",14,1992,55.6756756756757
"Private other land structures","Air /water /other transportation",14,1993,56.9377990430622
"Private other land structures","Air /water /other transportation",14,1994,59.1743119266055
"Private other land structures","Air /water /other transportation",14,1995,61.3636363636364
"Private other land structures","Air /water /other transportation",14,1996,63.1147540983607
"Private other land structures","Air /water /other transportation",14,1997,64.9056603773585
"Private other land structures","Air /water /other transportation",14,1998,67.1264367816092
"Private other land structures","Air /water /other transportation",14,1999,70
"Private other land structures","Air /water /other transportation",14,2000,73.0538922155689
"Private other land structures","Air /water /other transportation",14,2001,76.3500931098696
"Private other land structures","Air /water /other transportation",14,2002,77.7544596012592
"Private other land structures","Air /water /other transportation",14,2003,80.0786369593709
"Private other land structures","Air /water /other transportation",14,2004,84.8232848232848
"Private other land structures","Air /water /other transportation",14,2005,91.9168591224018
"Private other land structures","Air /water /other transportation",14,2006,99.7787610619469
"Private other land structures","Air /water /other transportation",14,2007,104.464285714286
"Private other land structures","Air /water /other transportation",14,2008,106.810631229236
"Private other land structures","Air /water /other transportation",14,2009,102.314814814815
"Private other land structures","Air /water /other transportation",14,2010,97.6058931860037
"Private other land structures","Air /water /other transportation",14,2011,98.5148514851485
"Private other land structures","Air /water /other transportation",14,2012,100
"Private other land structures","Air /water /other transportation",14,2013,104.518950437318
"Private other land structures","Air /water /other transportation",14,2014,110.490463215259
"Private other land structures","Air /water /other transportation",14,2015,114.364640883978
"Private other land structures","Air /water /other transportation",14,2016,119.381688466112
"Private other land structures","Air /water /other transportation",14,2017,124.964336661912
"Transit","Air /water /other transportation",14,1947,
"Transit","Air /water /other transportation",14,1948,29.4533572227828
"Transit","Air /water /other transportation",14,1949,19.1381810867747
"Transit","Air /water /other transportation",14,1950,12.6894132185037
"Transit","Air /water /other transportation",14,1951,19.3728752793761
"Transit","Air /water /other transportation",14,1952,21.3017198605553
"Transit","Air /water /other transportation",14,1953,17.400278638885
"Transit","Air /water /other transportation",14,1954,14.4071417328146
"Transit","Air /water /other transportation",14,1955,12.3378575615524
"Transit","Air /water /other transportation",14,1956,12.3261673690858
"Transit","Air /water /other transportation",14,1957,11.9959174415967
"Transit","Air /water /other transportation",14,1958,
"Transit","Air /water /other transportation",14,1959,9.90917695925959
"Transit","Air /water /other transportation",14,1960,9.58491384806884
"Transit","Air /water /other transportation",14,1961,10.9812246049993
"Transit","Air /water /other transportation",14,1962,13.3056011676701
"Transit","Air /water /other transportation",14,1963,12.856327533457
"Transit","Air /water /other transportation",14,1964,12.2106159758417
"Transit","Air /water /other transportation",14,1965,11.6594725081439
"Transit","Air /water /other transportation",14,1966,11.455571530236
"Transit","Air /water /other transportation",14,1967,11.6588343742634
"Transit","Air /water /other transportation",14,1968,12.2609379474653
"Transit","Air /water /other transportation",14,1969,13.1537631702113
"Transit","Air /water /other transportation",14,1970,14.8753164232963
"Transit","Air /water /other transportation",14,1971,16.2668728825212
"Transit","Air /water /other transportation",14,1972,17.6748872793156
"Transit","Air /water /other transportation",14,1973,18.349383652125
"Transit","Air /water /other transportation",14,1974,23.1501033307772
"Transit","Air /water /other transportation",14,1975,26.1250651006004
"Transit","Air /water /other transportation",14,1976,24.4908676917246
"Transit","Air /water /other transportation",14,1977,23.994786801029
"Transit","Air /water /other transportation",14,1978,24.5176996207495
"Transit","Air /water /other transportation",14,1979,27.0984429104718
"Transit","Air /water /other transportation",14,1980,32.0435780882165
"Transit","Air /water /other transportation",14,1981,37.5802516373322
"Transit","Air /water /other transportation",14,1982,41.1321244523475
"Transit","Air /water /other transportation",14,1983,42.2414323170552
"Transit","Air /water /other transportation",14,1984,42.4395408308967
"Transit","Air /water /other transportation",14,1985,42.9329323969383
"Transit","Air /water /other transportation",14,1986,44.960602609242
"Transit","Air /water /other transportation",14,1987,45.3096400323172
"Transit","Air /water /other transportation",14,1988,43.2692847295408
"Transit","Air /water /other transportation",14,1989,45.2445058489145
"Transit","Air /water /other transportation",14,1990,48.3439710234307
"Transit","Air /water /other transportation",14,1991,49.1523554773701
"Transit","Air /water /other transportation",14,1992,48.1897533817845
"Transit","Air /water /other transportation",14,1993,47.5291032642441
"Transit","Air /water /other transportation",14,1994,46.1767957750049
"Transit","Air /water /other transportation",14,1995,47.1404388166658
"Transit","Air /water /other transportation",14,1996,49.3023777593662
"Transit","Air /water /other transportation",14,1997,54.0514242660458
"Transit","Air /water /other transportation",14,1998,57.4354870150198
"Transit","Air /water /other transportation",14,1999,58.3293631497444
"Transit","Air /water /other transportation",14,2000,59.1433398330505
"Transit","Air /water /other transportation",14,2001,59.2669259166937
"Transit","Air /water /other transportation",14,2002,62.2366679419954
"Transit","Air /water /other transportation",14,2003,63.9388322572362
"Transit","Air /water /other transportation",14,2004,67.3708223727741
"Transit","Air /water /other transportation",14,2005,72.4257097217451
"Transit","Air /water /other transportation",14,2006,77.6420131620317
"Transit","Air /water /other transportation",14,2007,84.9577484703141
"Transit","Air /water /other transportation",14,2008,89.9857638070775
"Transit","Air /water /other transportation",14,2009,90.8011123954215
"Transit","Air /water /other transportation",14,2010,91.4598996814762
"Transit","Air /water /other transportation",14,2011,95.2521656845628
"Transit","Air /water /other transportation",14,2012,100
"Transit","Air /water /other transportation",14,2013,102.473546054896
"Transit","Air /water /other transportation",14,2014,103.795223450512
"Transit","Air /water /other transportation",14,2015,103.975011088002
"Transit","Air /water /other transportation",14,2016,104.390462063128
"Transit","Air /water /other transportation",14,2017,107.540727431805
"S&L rail equipment","Air /water /other transportation",14,1947,10.0478468899522
"S&L rail equipment","Air /water /other transportation",14,1948,10.946248600224
"S&L rail equipment","Air /water /other transportation",14,1949,11.0148019735965
"S&L rail equipment","Air /water /other transportation",14,1950,11.3484471235749
"S&L rail equipment","Air /water /other transportation",14,1951,12.5047033738869
"S&L rail equipment","Air /water /other transportation",14,1952,12.5783972125436
"S&L rail equipment","Air /water /other transportation",14,1953,12.5903218743157
"S&L rail equipment","Air /water /other transportation",14,1954,12.8265799073252
"S&L rail equipment","Air /water /other transportation",14,1955,14.0520219467588
"S&L rail equipment","Air /water /other transportation",14,1956,14.711477488903
"S&L rail equipment","Air /water /other transportation",14,1957,14.2247091739066
"S&L rail equipment","Air /water /other transportation",14,1958,14.0720548147057
"S&L rail equipment","Air /water /other transportation",14,1959,13.6247320008299
"S&L rail equipment","Air /water /other transportation",14,1960,13.7377963737796
"S&L rail equipment","Air /water /other transportation",14,1961,13.721568445044
"S&L rail equipment","Air /water /other transportation",14,1962,13.7398053143909
"S&L rail equipment","Air /water /other transportation",14,1963,13.7704459667272
"S&L rail equipment","Air /water /other transportation",14,1964,13.9165397977905
"S&L rail equipment","Air /water /other transportation",14,1965,13.9650579755563
"S&L rail equipment","Air /water /other transportation",14,1966,14.451628595172
"S&L rail equipment","Air /water /other transportation",14,1967,14.9221842389349
"S&L rail equipment","Air /water /other transportation",14,1968,15.4577235649318
"S&L rail equipment","Air /water /other transportation",14,1969,16.2848123688009
"S&L rail equipment","Air /water /other transportation",14,1970,17.2418625390152
"S&L rail equipment","Air /water /other transportation",14,1971,18.1173850193232
"S&L rail equipment","Air /water /other transportation",14,1972,19.3014779861558
"S&L rail equipment","Air /water /other transportation",14,1973,20.1124295569035
"S&L rail equipment","Air /water /other transportation",14,1974,22.0100995211919
"S&L rail equipment","Air /water /other transportation",14,1975,28.5467139144207
"S&L rail equipment","Air /water /other transportation",14,1976,31.8554974255051
"S&L rail equipment","Air /water /other transportation",14,1977,34.3858014116357
"S&L rail equipment","Air /water /other transportation",14,1978,37.0457532916958
"S&L rail equipment","Air /water /other transportation",14,1979,40.3870094242271
"S&L rail equipment","Air /water /other transportation",14,1980,45.0421968365969
"S&L rail equipment","Air /water /other transportation",14,1981,49.8592367637633
"S&L rail equipment","Air /water /other transportation",14,1982,52.0814397382294
"S&L rail equipment","Air /water /other transportation",14,1983,53.216799069806
"S&L rail equipment","Air /water /other transportation",14,1984,53.6060498720397
"S&L rail equipment","Air /water /other transportation",14,1985,54.887399435686
"S&L rail equipment","Air /water /other transportation",14,1986,55.552418412649
"S&L rail equipment","Air /water /other transportation",14,1987,55.4390502830952
"S&L rail equipment","Air /water /other transportation",14,1988,55.7753082967991
"S&L rail equipment","Air /water /other transportation",14,1989,58.5940181697522
"S&L rail equipment","Air /water /other transportation",14,1990,61.3798931251811
"S&L rail equipment","Air /water /other transportation",14,1991,63.812381496384
"S&L rail equipment","Air /water /other transportation",14,1992,64.8794654643677
"S&L rail equipment","Air /water /other transportation",14,1993,65.5665356828846
"S&L rail equipment","Air /water /other transportation",14,1994,67.162160214984
"S&L rail equipment","Air /water /other transportation",14,1995,69.5374902999574
"S&L rail equipment","Air /water /other transportation",14,1996,72.1309890407383
"S&L rail equipment","Air /water /other transportation",14,1997,71.8722552398446
"S&L rail equipment","Air /water /other transportation",14,1998,71.0100935577595
"S&L rail equipment","Air /water /other transportation",14,1999,71.2640365025727
"S&L rail equipment","Air /water /other transportation",14,2000,71.5753236112326
"S&L rail equipment","Air /water /other transportation",14,2001,71.6275194977638
"S&L rail equipment","Air /water /other transportation",14,2002,71.243838921242
"S&L rail equipment","Air /water /other transportation",14,2003,71.4285444737324
"S&L rail equipment","Air /water /other transportation",14,2004,73.6141168225798
"S&L rail equipment","Air /water /other transportation",14,2005,80.545376350201
"S&L rail equipment","Air /water /other transportation",14,2006,87.0506928858965
"S&L rail equipment","Air /water /other transportation",14,2007,91.4497189604319
"S&L rail equipment","Air /water /other transportation",14,2008,94.0717834251746
"S&L rail equipment","Air /water /other transportation",14,2009,95.7431650733727
"S&L rail equipment","Air /water /other transportation",14,2010,96.866286288052
"S&L rail equipment","Air /water /other transportation",14,2011,97.8697469897361
"S&L rail equipment","Air /water /other transportation",14,2012,100
"S&L rail equipment","Air /water /other transportation",14,2013,102.548079839835
"S&L rail equipment","Air /water /other transportation",14,2014,103.626749611198
"S&L rail equipment","Air /water /other transportation",14,2015,105.370395358251
"S&L rail equipment","Air /water /other transportation",14,2016,107.303871188763
"S&L rail equipment","Air /water /other transportation",14,2017,107.303704682031
"S&L motor vehicles","Air /water /other transportation",14,1947,18.8370367136683
"S&L motor vehicles","Air /water /other transportation",14,1948,20.5290020001379
"S&L motor vehicles","Air /water /other transportation",14,1949,20.6518168079374
"S&L motor vehicles","Air /water /other transportation",14,1950,21.2777634297521
"S&L motor vehicles","Air /water /other transportation",14,1951,23.4527083397707
"S&L motor vehicles","Air /water /other transportation",14,1952,23.5815856484793
"S&L motor vehicles","Air /water /other transportation",14,1953,23.6157186395879
"S&L motor vehicles","Air /water /other transportation",14,1954,24.0654829855967
"S&L motor vehicles","Air /water /other transportation",14,1955,26.3629536921151
"S&L motor vehicles","Air /water /other transportation",14,1956,27.5932869130512
"S&L motor vehicles","Air /water /other transportation",14,1957,26.6800892419873
"S&L motor vehicles","Air /water /other transportation",14,1958,26.3939305938725
"S&L motor vehicles","Air /water /other transportation",14,1959,25.310475161987
"S&L motor vehicles","Air /water /other transportation",14,1960,25.1531715521384
"S&L motor vehicles","Air /water /other transportation",14,1961,25.1533622474895
"S&L motor vehicles","Air /water /other transportation",14,1962,24.9290101036783
"S&L motor vehicles","Air /water /other transportation",14,1963,24.9514055023923
"S&L motor vehicles","Air /water /other transportation",14,1964,24.8167215284522
"S&L motor vehicles","Air /water /other transportation",14,1965,24.8616077989516
"S&L motor vehicles","Air /water /other transportation",14,1966,24.9738591380984
"S&L motor vehicles","Air /water /other transportation",14,1967,25.6244980768418
"S&L motor vehicles","Air /water /other transportation",14,1968,26.7461036515224
"S&L motor vehicles","Air /water /other transportation",14,1969,27.8237643471797
"S&L motor vehicles","Air /water /other transportation",14,1970,29.2599616725085
"S&L motor vehicles","Air /water /other transportation",14,1971,31.0769590129021
"S&L motor vehicles","Air /water /other transportation",14,1972,31.6606047827386
"S&L motor vehicles","Air /water /other transportation",14,1973,32.5805659007396
"S&L motor vehicles","Air /water /other transportation",14,1974,36.1032462742056
"S&L motor vehicles","Air /water /other transportation",14,1975,40.8600804254003
"S&L motor vehicles","Air /water /other transportation",14,1976,44.2035385623522
"S&L motor vehicles","Air /water /other transportation",14,1977,47.300124382099
"S&L motor vehicles","Air /water /other transportation",14,1978,50.9574849645751
"S&L motor vehicles","Air /water /other transportation",14,1979,55.2205304556877
"S&L motor vehicles","Air /water /other transportation",14,1980,60.0674025236934
"S&L motor vehicles","Air /water /other transportation",14,1981,65.856438035708
"S&L motor vehicles","Air /water /other transportation",14,1982,69.1548794510797
"S&L motor vehicles","Air /water /other transportation",14,1983,70.7480135082663
"S&L motor vehicles","Air /water /other transportation",14,1984,72.3635490252088
"S&L motor vehicles","Air /water /other transportation",14,1985,74.4727175836934
"S&L motor vehicles","Air /water /other transportation",14,1986,76.9408855277404
"S&L motor vehicles","Air /water /other transportation",14,1987,78.6911045768174
"S&L motor vehicles","Air /water /other transportation",14,1988,79.4598517839407
"S&L motor vehicles","Air /water /other transportation",14,1989,81.6321345320362
"S&L motor vehicles","Air /water /other transportation",14,1990,83.2799275998977
"S&L motor vehicles","Air /water /other transportation",14,1991,87.0826798935045
"S&L motor vehicles","Air /water /other transportation",14,1992,89.8137176492445
"S&L motor vehicles","Air /water /other transportation",14,1993,92.787172793175
"S&L motor vehicles","Air /water /other transportation",14,1994,96.1631323448616
"S&L motor vehicles","Air /water /other transportation",14,1995,96.9583007431068
"S&L motor vehicles","Air /water /other transportation",14,1996,97.8281515806172
"S&L motor vehicles","Air /water /other transportation",14,1997,96.5664097865332
"S&L motor vehicles","Air /water /other transportation",14,1998,95.1952891174991
"S&L motor vehicles","Air /water /other transportation",14,1999,95.6850462827774
"S&L motor vehicles","Air /water /other transportation",14,2000,96.4051421905088
"S&L motor vehicles","Air /water /other transportation",14,2001,95.5754329931611
"S&L motor vehicles","Air /water /other transportation",14,2002,93.6110786374595
"S&L motor vehicles","Air /water /other transportation",14,2003,93.2595634369765
"S&L motor vehicles","Air /water /other transportation",14,2004,94.4002808767968
"S&L motor vehicles","Air /water /other transportation",14,2005,94.2735922490988
"S&L motor vehicles","Air /water /other transportation",14,2006,91.8827316870537
"S&L motor vehicles","Air /water /other transportation",14,2007,92.3435512123511
"S&L motor vehicles","Air /water /other transportation",14,2008,93.4957819250217
"S&L motor vehicles","Air /water /other transportation",14,2009,96.2900507786658
"S&L motor vehicles","Air /water /other transportation",14,2010,96.5722387971524
"S&L motor vehicles","Air /water /other transportation",14,2011,97.4305910541332
"S&L motor vehicles","Air /water /other transportation",14,2012,100
"S&L motor vehicles","Air /water /other transportation",14,2013,100.99728372206
"S&L motor vehicles","Air /water /other transportation",14,2014,102.83772656951
"S&L motor vehicles","Air /water /other transportation",14,2015,105.218339438421
"S&L motor vehicles","Air /water /other transportation",14,2016,106.049516086303
"S&L motor vehicles","Air /water /other transportation",14,2017,107.490820347126
"Private local transit structures","Air /water /other transportation",14,1947,
"Private local transit structures","Air /water /other transportation",14,1948,
"Private local transit structures","Air /water /other transportation",14,1949,
"Private local transit structures","Air /water /other transportation",14,1950,
"Private local transit structures","Air /water /other transportation",14,1951,
"Private local transit structures","Air /water /other transportation",14,1952,
"Private local transit structures","Air /water /other transportation",14,1953,
"Private local transit structures","Air /water /other transportation",14,1954,
"Private local transit structures","Air /water /other transportation",14,1955,
"Private local transit structures","Air /water /other transportation",14,1956,
"Private local transit structures","Air /water /other transportation",14,1957,
"Private local transit structures","Air /water /other transportation",14,1958,
"Private local transit structures","Air /water /other transportation",14,1959,
"Private local transit structures","Air /water /other transportation",14,1960,
"Private local transit structures","Air /water /other transportation",14,1961,
"Private local transit structures","Air /water /other transportation",14,1962,
"Private local transit structures","Air /water /other transportation",14,1963,
"Private local transit structures","Air /water /other transportation",14,1964,
"Private local transit structures","Air /water /other transportation",14,1965,
"Private local transit structures","Air /water /other transportation",14,1966,
"Private local transit structures","Air /water /other transportation",14,1967,
"Private local transit structures","Air /water /other transportation",14,1968,
"Private local transit structures","Air /water /other transportation",14,1969,
"Private local transit structures","Air /water /other transportation",14,1970,
"Private local transit structures","Air /water /other transportation",14,1971,
"Private local transit structures","Air /water /other transportation",14,1972,
"Private local transit structures","Air /water /other transportation",14,1973,
"Private local transit structures","Air /water /other transportation",14,1974,
"Private local transit structures","Air /water /other transportation",14,1975,
"Private local transit structures","Air /water /other transportation",14,1976,
"Private local transit structures","Air /water /other transportation",14,1977,
"Private local transit structures","Air /water /other transportation",14,1978,
"Private local transit structures","Air /water /other transportation",14,1979,
"Private local transit structures","Air /water /other transportation",14,1980,
"Private local transit structures","Air /water /other transportation",14,1981,
"Private local transit structures","Air /water /other transportation",14,1982,
"Private local transit structures","Air /water /other transportation",14,1983,
"Private local transit structures","Air /water /other transportation",14,1984,
"Private local transit structures","Air /water /other transportation",14,1985,
"Private local transit structures","Air /water /other transportation",14,1986,
"Private local transit structures","Air /water /other transportation",14,1987,
"Private local transit structures","Air /water /other transportation",14,1988,
"Private local transit structures","Air /water /other transportation",14,1989,
"Private local transit structures","Air /water /other transportation",14,1990,
"Private local transit structures","Air /water /other transportation",14,1991,
"Private local transit structures","Air /water /other transportation",14,1992,
"Private local transit structures","Air /water /other transportation",14,1993,
"Private local transit structures","Air /water /other transportation",14,1994,
"Private local transit structures","Air /water /other transportation",14,1995,
"Private local transit structures","Air /water /other transportation",14,1996,
"Private local transit structures","Air /water /other transportation",14,1997,
"Private local transit structures","Air /water /other transportation",14,1998,
"Private local transit structures","Air /water /other transportation",14,1999,
"Private local transit structures","Air /water /other transportation",14,2000,
"Private local transit structures","Air /water /other transportation",14,2001,
"Private local transit structures","Air /water /other transportation",14,2002,
"Private local transit structures","Air /water /other transportation",14,2003,
"Private local transit structures","Air /water /other transportation",14,2004,
"Private local transit structures","Air /water /other transportation",14,2005,
"Private local transit structures","Air /water /other transportation",14,2006,
"Private local transit structures","Air /water /other transportation",14,2007,
"Private local transit structures","Air /water /other transportation",14,2008,
"Private local transit structures","Air /water /other transportation",14,2009,
"Private local transit structures","Air /water /other transportation",14,2010,
"Private local transit structures","Air /water /other transportation",14,2011,
"Private local transit structures","Air /water /other transportation",14,2012,
"Private local transit structures","Air /water /other transportation",14,2013,
"Private local transit structures","Air /water /other transportation",14,2014,
"Private local transit structures","Air /water /other transportation",14,2015,
"Private local transit structures","Air /water /other transportation",14,2016,
"Private local transit structures","Air /water /other transportation",14,2017,
"S&L local transit structures","Air /water /other transportation",14,1947,6.64392315510874
